AGRUPACION1,AGRUPACION2,DESCRIPCION,VALOR,TABULADO,ESTATUS
"Durango","De menos dedos toneladas","Existencias de vehículos-Total",187,ena17_for13,Cifras Definitivas
"Durango","De menos dedos toneladas","Existencias de vehículos-En funcionamiento",158,ena17_for13,Cifras Definitivas
"Durango","De menos dedos toneladas","Años de uso-Hasta 5 años-Total",56,ena17_for13,Cifras Definitivas
"Durango","De menos dedos toneladas","Años de uso-Hasta 5 años-En funcionamiento",36,ena17_for13,Cifras Definitivas
"Durango","De menos dedos toneladas","Años de uso-Más de 5 hasta10 años-Total",74,ena17_for13,Cifras Definitivas
"Durango","De menos dedos toneladas","Años de uso-Más de 5 hasta10 años-En funcionamiento",65,ena17_for13,Cifras Definitivas
"Durango","De menos dedos toneladas","Años de uso-Más de 10 hasta 15 años-Total",31,ena17_for13,Cifras Definitivas
"Durango","De menos dedos toneladas","Años de uso-Más de 10 hasta 15 años-En funcionamiento",31,ena17_for13,Cifras Definitivas
"Durango","De menos dedos toneladas","Años de uso-Más de 15 años-Total",26,ena17_for13,Cifras Definitivas
"Durango","De menos dedos toneladas","Años de uso-Más de 15 años-En funcionamiento",26,ena17_for13,Cifras Definitivas
"Durango","De mas de dos toneladas","Unidades de producción forestal con vehículos propios",24,ena17_for13,Cifras Definitivas
"Durango","De mas de dos toneladas","Existencias de vehículos-Total",63,ena17_for13,Cifras Definitivas
"Durango","De mas de dos toneladas","Existencias de vehículos-En funcionamiento",63,ena17_for13,Cifras Definitivas
"Durango","De mas de dos toneladas","Años de uso-Hasta 5 años-Total",3,ena17_for13,Cifras Definitivas
"Durango","De mas de dos toneladas","Años de uso-Hasta 5 años-En funcionamiento",3,ena17_for13,Cifras Definitivas
"Durango","De mas de dos toneladas","Años de uso-Más de 5 hasta10 años-Total",19,ena17_for13,Cifras Definitivas
"Durango","De mas de dos toneladas","Años de uso-Más de 5 hasta10 años-En funcionamiento",19,ena17_for13,Cifras Definitivas
"Durango","De mas de dos toneladas","Años de uso-Más de 10 hasta 15 años-Total",14,ena17_for13,Cifras Definitivas
"Durango","De mas de dos toneladas","Años de uso-Más de 10 hasta 15 años-En funcionamiento",14,ena17_for13,Cifras Definitivas
"Durango","De mas de dos toneladas","Años de uso-Más de 15 años-Total",27,ena17_for13,Cifras Definitivas
"Durango","De mas de dos toneladas","Años de uso-Más de 15 años-En funcionamiento",27,ena17_for13,Cifras Definitivas
"Jalisco","","Unidades de producción forestal con vehículos propios",87,ena17_for13,Cifras Definitivas
"Jalisco","","Existencias de vehículos-Total",237,ena17_for13,Cifras Definitivas
"Jalisco","","Existencias de vehículos-En funcionamiento",236,ena17_for13,Cifras Definitivas
"Jalisco","","Años de uso-Hasta 5 años-Total",22,ena17_for13,Cifras Definitivas
"Jalisco","","Años de uso-Hasta 5 años-En funcionamiento",22,ena17_for13,Cifras Definitivas
"Jalisco","","Años de uso-Más de 5 hasta10 años-Total",74,ena17_for13,Cifras Definitivas
"Jalisco","","Años de uso-Más de 5 hasta10 años-En funcionamiento",74,ena17_for13,Cifras Definitivas
"Jalisco","","Años de uso-Más de 10 hasta 15 años-Total",39,ena17_for13,Cifras Definitivas
"Jalisco","","Años de uso-Más de 10 hasta 15 años-En funcionamiento",38,ena17_for13,Cifras Definitivas
"Jalisco","","Años de uso-Más de 15 años-Total",102,ena17_for13,Cifras Definitivas
"Jalisco","","Años de uso-Más de 15 años-En funcionamiento",102,ena17_for13,Cifras Definitivas
"Jalisco","De menos dedos toneladas","Unidades de producción forestal con vehículos propios",77,ena17_for13,Cifras Definitivas
"Jalisco","De menos dedos toneladas","Existencias de vehículos-Total",129,ena17_for13,Cifras Definitivas
"Jalisco","De menos dedos toneladas","Existencias de vehículos-En funcionamiento",128,ena17_for13,Cifras Definitivas
"Jalisco","De menos dedos toneladas","Años de uso-Hasta 5 años-Total",14,ena17_for13,Cifras Definitivas
"Jalisco","De menos dedos toneladas","Años de uso-Hasta 5 años-En funcionamiento",14,ena17_for13,Cifras Definitivas
"Jalisco","De menos dedos toneladas","Años de uso-Más de 5 hasta10 años-Total",53,ena17_for13,Cifras Definitivas
"Jalisco","De menos dedos toneladas","Años de uso-Más de 5 hasta10 años-En funcionamiento",53,ena17_for13,Cifras Definitivas
"Jalisco","De menos dedos toneladas","Años de uso-Más de 10 hasta 15 años-Total",19,ena17_for13,Cifras Definitivas
"Jalisco","De menos dedos toneladas","Años de uso-Más de 10 hasta 15 años-En funcionamiento",18,ena17_for13,Cifras Definitivas
"Jalisco","De menos dedos toneladas","Años de uso-Más de 15 años-Total",43,ena17_for13,Cifras Definitivas
"Jalisco","De menos dedos toneladas","Años de uso-Más de 15 años-En funcionamiento",43,ena17_for13,Cifras Definitivas
"Jalisco","De mas de dos toneladas","Unidades de producción forestal con vehículos propios",47,ena17_for13,Cifras Definitivas
"Jalisco","De mas de dos toneladas","Existencias de vehículos-Total",108,ena17_for13,Cifras Definitivas
"Jalisco","De mas de dos toneladas","Existencias de vehículos-En funcionamiento",108,ena17_for13,Cifras Definitivas
"Jalisco","De mas de dos toneladas","Años de uso-Hasta 5 años-Total",8,ena17_for13,Cifras Definitivas
"Jalisco","De mas de dos toneladas","Años de uso-Hasta 5 años-En funcionamiento",8,ena17_for13,Cifras Definitivas
"Jalisco","De mas de dos toneladas","Años de uso-Más de 5 hasta10 años-Total",21,ena17_for13,Cifras Definitivas
"Jalisco","De mas de dos toneladas","Años de uso-Más de 5 hasta10 años-En funcionamiento",21,ena17_for13,Cifras Definitivas
"Jalisco","De mas de dos toneladas","Años de uso-Más de 10 hasta 15 años-Total",20,ena17_for13,Cifras Definitivas
"Jalisco","De mas de dos toneladas","Años de uso-Más de 10 hasta 15 años-En funcionamiento",20,ena17_for13,Cifras Definitivas
"Jalisco","De mas de dos toneladas","Años de uso-Más de 15 años-Total",59,ena17_for13,Cifras Definitivas
"Jalisco","De mas de dos toneladas","Años de uso-Más de 15 años-En funcionamiento",59,ena17_for13,Cifras Definitivas
"Michoacán de Ocampo","","Unidades de producción forestal con vehículos propios",200,ena17_for13,Cifras Definitivas
"Michoacán de Ocampo","","Existencias de vehículos-Total",545,ena17_for13,Cifras Definitivas
"Michoacán de Ocampo","","Existencias de vehículos-En funcionamiento",515,ena17_for13,Cifras Definitivas
"Michoacán de Ocampo","","Años de uso-Hasta 5 años-Total",57,ena17_for13,Cifras Definitivas
"Michoacán de Ocampo","","Años de uso-Hasta 5 años-En funcionamiento",57,ena17_for13,Cifras Definitivas
"Michoacán de Ocampo","","Años de uso-Más de 5 hasta10 años-Total",175,ena17_for13,Cifras Definitivas
"Michoacán de Ocampo","","Años de uso-Más de 5 hasta10 años-En funcionamiento",154,ena17_for13,Cifras Definitivas
"Michoacán de Ocampo","","Años de uso-Más de 10 hasta 15 años-Total",84,ena17_for13,Cifras Definitivas
"Michoacán de Ocampo","","Años de uso-Más de 10 hasta 15 años-En funcionamiento",84,ena17_for13,Cifras Definitivas
"Michoacán de Ocampo","","Años de uso-Más de 15 años-Total",229,ena17_for13,Cifras Definitivas
"Michoacán de Ocampo","","Años de uso-Más de 15 años-En funcionamiento",220,ena17_for13,Cifras Definitivas
"Michoacán de Ocampo","De menos dedos toneladas","Unidades de producción forestal con vehículos propios",159,ena17_for13,Cifras Definitivas
"Michoacán de Ocampo","De menos dedos toneladas","Existencias de vehículos-Total",318,ena17_for13,Cifras Definitivas
"Michoacán de Ocampo","De menos dedos toneladas","Existencias de vehículos-En funcionamiento",289,ena17_for13,Cifras Definitivas
"Michoacán de Ocampo","De menos dedos toneladas","Años de uso-Hasta 5 años-Total",41,ena17_for13,Cifras Definitivas
"Michoacán de Ocampo","De menos dedos toneladas","Años de uso-Hasta 5 años-En funcionamiento",41,ena17_for13,Cifras Definitivas
"Michoacán de Ocampo","De menos dedos toneladas","Años de uso-Más de 5 hasta10 años-Total",116,ena17_for13,Cifras Definitivas
"Michoacán de Ocampo","De menos dedos toneladas","Años de uso-Más de 5 hasta10 años-En funcionamiento",96,ena17_for13,Cifras Definitivas
"Michoacán de Ocampo","De menos dedos toneladas","Años de uso-Más de 10 hasta 15 años-Total",46,ena17_for13,Cifras Definitivas
"Michoacán de Ocampo","De menos dedos toneladas","Años de uso-Más de 10 hasta 15 años-En funcionamiento",46,ena17_for13,Cifras Definitivas
"Michoacán de Ocampo","De menos dedos toneladas","Años de uso-Más de 15 años-Total",115,ena17_for13,Cifras Definitivas
"Michoacán de Ocampo","De menos dedos toneladas","Años de uso-Más de 15 años-En funcionamiento",106,ena17_for13,Cifras Definitivas
"Michoacán de Ocampo","De mas de dos toneladas","Unidades de producción forestal con vehículos propios",108,ena17_for13,Cifras Definitivas
"Michoacán de Ocampo","De mas de dos toneladas","Existencias de vehículos-Total",227,ena17_for13,Cifras Definitivas
"Michoacán de Ocampo","De mas de dos toneladas","Existencias de vehículos-En funcionamiento",226,ena17_for13,Cifras Definitivas
"Michoacán de Ocampo","De mas de dos toneladas","Años de uso-Hasta 5 años-Total",16,ena17_for13,Cifras Definitivas
"Michoacán de Ocampo","De mas de dos toneladas","Años de uso-Hasta 5 años-En funcionamiento",16,ena17_for13,Cifras Definitivas
"Michoacán de Ocampo","De mas de dos toneladas","Años de uso-Más de 5 hasta10 años-Total",59,ena17_for13,Cifras Definitivas
"Michoacán de Ocampo","De mas de dos toneladas","Años de uso-Más de 5 hasta10 años-En funcionamiento",58,ena17_for13,Cifras Definitivas
"Michoacán de Ocampo","De mas de dos toneladas","Años de uso-Más de 10 hasta 15 años-Total",38,ena17_for13,Cifras Definitivas
"Michoacán de Ocampo","De mas de dos toneladas","Años de uso-Más de 10 hasta 15 años-En funcionamiento",38,ena17_for13,Cifras Definitivas
"Michoacán de Ocampo","De mas de dos toneladas","Años de uso-Más de 15 años-Total",114,ena17_for13,Cifras Definitivas
"Michoacán de Ocampo","De mas de dos toneladas","Años de uso-Más de 15 años-En funcionamiento",114,ena17_for13,Cifras Definitivas
"Oaxaca","","Unidades de producción forestal con vehículos propios",104,ena17_for13,Cifras Definitivas
"Oaxaca","","Existencias de vehículos-Total",253,ena17_for13,Cifras Definitivas
"Oaxaca","","Existencias de vehículos-En funcionamiento",248,ena17_for13,Cifras Definitivas
"Oaxaca","","Años de uso-Hasta 5 años-Total",116,ena17_for13,Cifras Definitivas
"Oaxaca","","Años de uso-Hasta 5 años-En funcionamiento",115,ena17_for13,Cifras Definitivas
"Oaxaca","","Años de uso-Más de 5 hasta10 años-Total",91,ena17_for13,Cifras Definitivas
"Oaxaca","","Años de uso-Más de 5 hasta10 años-En funcionamiento",90,ena17_for13,Cifras Definitivas
"Oaxaca","","Años de uso-Más de 10 hasta 15 años-Total",33,ena17_for13,Cifras Definitivas
"Oaxaca","","Años de uso-Más de 10 hasta 15 años-En funcionamiento",30,ena17_for13,Cifras Definitivas
"Oaxaca","","Años de uso-Más de 15 años-Total",13,ena17_for13,Cifras Definitivas
"Oaxaca","","Años de uso-Más de 15 años-En funcionamiento",13,ena17_for13,Cifras Definitivas
"Oaxaca","De menos dedos toneladas","Unidades de producción forestal con vehículos propios",83,ena17_for13,Cifras Definitivas
"Oaxaca","De menos dedos toneladas","Existencias de vehículos-Total",132,ena17_for13,Cifras Definitivas
"Oaxaca","De menos dedos toneladas","Existencias de vehículos-En funcionamiento",131,ena17_for13,Cifras Definitivas
"Oaxaca","De menos dedos toneladas","Años de uso-Hasta 5 años-Total",76,ena17_for13,Cifras Definitivas
"Oaxaca","De menos dedos toneladas","Años de uso-Hasta 5 años-En funcionamiento",75,ena17_for13,Cifras Definitivas
"Oaxaca","De menos dedos toneladas","Años de uso-Más de 5 hasta10 años-Total",45,ena17_for13,Cifras Definitivas
"Oaxaca","De menos dedos toneladas","Años de uso-Más de 5 hasta10 años-En funcionamiento",45,ena17_for13,Cifras Definitivas
"Oaxaca","De menos dedos toneladas","Años de uso-Más de 10 hasta 15 años-Total",7,ena17_for13,Cifras Definitivas
"Oaxaca","De menos dedos toneladas","Años de uso-Más de 10 hasta 15 años-En funcionamiento",7,ena17_for13,Cifras Definitivas
"Oaxaca","De menos dedos toneladas","Años de uso-Más de 15 años-Total",4,ena17_for13,Cifras Definitivas
"Oaxaca","De menos dedos toneladas","Años de uso-Más de 15 años-En funcionamiento",4,ena17_for13,Cifras Definitivas
"Oaxaca","De mas de dos toneladas","Unidades de producción forestal con vehículos propios",70,ena17_for13,Cifras Definitivas
"Oaxaca","De mas de dos toneladas","Existencias de vehículos-Total",121,ena17_for13,Cifras Definitivas
"Oaxaca","De mas de dos toneladas","Existencias de vehículos-En funcionamiento",117,ena17_for13,Cifras Definitivas
"Oaxaca","De mas de dos toneladas","Años de uso-Hasta 5 años-Total",40,ena17_for13,Cifras Definitivas
"Oaxaca","De mas de dos toneladas","Años de uso-Hasta 5 años-En funcionamiento",40,ena17_for13,Cifras Definitivas
"Oaxaca","De mas de dos toneladas","Años de uso-Más de 5 hasta10 años-Total",46,ena17_for13,Cifras Definitivas
"Oaxaca","De mas de dos toneladas","Años de uso-Más de 5 hasta10 años-En funcionamiento",45,ena17_for13,Cifras Definitivas
"Oaxaca","De mas de dos toneladas","Años de uso-Más de 10 hasta 15 años-Total",26,ena17_for13,Cifras Definitivas
"Oaxaca","De mas de dos toneladas","Años de uso-Más de 10 hasta 15 años-En funcionamiento",23,ena17_for13,Cifras Definitivas
"Oaxaca","De mas de dos toneladas","Años de uso-Más de 15 años-Total",9,ena17_for13,Cifras Definitivas
"Oaxaca","De mas de dos toneladas","Años de uso-Más de 15 años-En funcionamiento",9,ena17_for13,Cifras Definitivas
"Chihuahua","","Total de mano de obra participante en el manejo forestal",25038,ena17_for14,Cifras Definitivas
"Chihuahua","","Remuneración y temporalidad-Productore(a)s que participaron en las labores forestales",14458,ena17_for14,Cifras Definitivas
"Chihuahua","","Remuneración y temporalidad-Mano de obra no remunerada",310,ena17_for14,Cifras Definitivas
"Chihuahua","","Remuneración y temporalidad-Mano de obra remunerada-Total",10270,ena17_for14,Cifras Definitivas
"Chihuahua","","Remuneración y temporalidad-Mano de obra remunerada-Permanente",2365,ena17_for14,Cifras Definitivas
"Chihuahua","","Remuneración y temporalidad-Mano de obra remunerada-Eventual",1224,ena17_for14,Cifras Definitivas
"Chihuahua","","Remuneración y temporalidad-Mano de obra remunerada-Jornaleros",6681,ena17_for14,Cifras Definitivas
"Chihuahua","Hombres","Total de mano de obra participante en el manejo forestal",19843,ena17_for14,Cifras Definitivas
"Chihuahua","Hombres","Remuneración y temporalidad-Productore(a)s que participaron en las labores forestales",11098,ena17_for14,Cifras Definitivas
"Chihuahua","Hombres","Remuneración y temporalidad-Mano de obra no remunerada",276,ena17_for14,Cifras Definitivas
"Chihuahua","Hombres","Remuneración y temporalidad-Mano de obra remunerada-Total",8469,ena17_for14,Cifras Definitivas
"Chihuahua","Hombres","Remuneración y temporalidad-Mano de obra remunerada-Permanente",1929,ena17_for14,Cifras Definitivas
"Chihuahua","Hombres","Remuneración y temporalidad-Mano de obra remunerada-Eventual",820,ena17_for14,Cifras Definitivas
"Chihuahua","Hombres","Remuneración y temporalidad-Mano de obra remunerada-Jornaleros",5720,ena17_for14,Cifras Definitivas
"Chihuahua","Mujeres","Total de mano de obra participante en el manejo forestal",5195,ena17_for14,Cifras Definitivas
"Chihuahua","Mujeres","Remuneración y temporalidad-Productore(a)s que participaron en las labores forestales",3360,ena17_for14,Cifras Definitivas
"Chihuahua","Mujeres","Remuneración y temporalidad-Mano de obra no remunerada",34,ena17_for14,Cifras Definitivas
"Chihuahua","Mujeres","Remuneración y temporalidad-Mano de obra remunerada-Total",1801,ena17_for14,Cifras Definitivas
"Chihuahua","Mujeres","Remuneración y temporalidad-Mano de obra remunerada-Permanente",436,ena17_for14,Cifras Definitivas
"Chihuahua","Mujeres","Remuneración y temporalidad-Mano de obra remunerada-Eventual",404,ena17_for14,Cifras Definitivas
"Chihuahua","Mujeres","Remuneración y temporalidad-Mano de obra remunerada-Jornaleros",961,ena17_for14,Cifras Definitivas
"Durango","","Total de mano de obra participante en el manejo forestal",16202,ena17_for14,Cifras Definitivas
"Durango","","Remuneración y temporalidad-Productore(a)s que participaron en las labores forestales",9859,ena17_for14,Cifras Definitivas
"Durango","","Remuneración y temporalidad-Mano de obra no remunerada",439,ena17_for14,Cifras Definitivas
"Durango","","Remuneración y temporalidad-Mano de obra remunerada-Total",5904,ena17_for14,Cifras Definitivas
"Durango","","Remuneración y temporalidad-Mano de obra remunerada-Permanente",1257,ena17_for14,Cifras Definitivas
"Durango","","Remuneración y temporalidad-Mano de obra remunerada-Eventual",1177,ena17_for14,Cifras Definitivas
"Durango","","Remuneración y temporalidad-Mano de obra remunerada-Jornaleros",3470,ena17_for14,Cifras Definitivas
